id;region;year;type;conversion_factor_sec_elec;conversion_factor_sec_diesel;conversion_factor_sec_hydrogen;conversion_factor_sec_ammonia;conversion_factor_sec_ethanol;conversion_factor_exo_rail_long_tkm;conversion_factor_exo_rail_short_tkm;optional_limitations;cost_fix_tra;cost_inv_tra;cost_var_tra;lifetime;market_share_range;mileage;tonnage;wacc;ef_sec_diesel_emi_co2_f_tra;ef_sec_ethanol_emi_co2_f_tra;ef_sec_diesel_emi_ch4_f_tra;ef_sec_diesel_emi_n2o_f_tra;bandwidth_type;version;method;source;comment
62;DE;2024;tra_rail_ice_frei_short_ethanol_1;;;;;1.0;;4.34;;0;3500000;;30;;6250;500;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'adapted from diesel from  8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': 'adapted from diesel from  8Wouter&Pablo2019', 'cost_inv_tra': 'assumption based on  8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
63;DE;2027;tra_rail_ice_frei_short_ethanol_1;;;;;1.0;;4.34;;0;3500000;;30;;6250;500;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'adapted from diesel from  8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': 'adapted from diesel from  8Wouter&Pablo2019', 'cost_inv_tra': 'assumption based on  8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
64;DE;2030;tra_rail_ice_frei_short_ethanol_1;;;;;1.0;;4.34;;0;3500000;;30;;6250;500;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'adapted from diesel from  8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': 'adapted from diesel from  8Wouter&Pablo2019', 'cost_inv_tra': 'assumption based on  8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
65;DE;2035;tra_rail_ice_frei_short_ethanol_1;;;;;1.0;;4.34;;0;3500000;;30;;6250;500;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'adapted from diesel from  8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': 'adapted from diesel from  8Wouter&Pablo2019', 'cost_inv_tra': 'assumption based on  8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
66;DE;2040;tra_rail_ice_frei_short_ethanol_1;;;;;1.0;;4.34;;0;3500000;;30;;6250;500;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'adapted from diesel from  8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': 'adapted from diesel from  8Wouter&Pablo2019', 'cost_inv_tra': 'assumption based on  8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
67;DE;2045;tra_rail_ice_frei_short_ethanol_1;;;;;1.0;;4.34;;0;3500000;;30;;6250;500;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'adapted from diesel from  8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': 'adapted from diesel from  8Wouter&Pablo2019', 'cost_inv_tra': 'assumption based on  8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
68;DE;2050;tra_rail_ice_frei_short_ethanol_1;;;;;1.0;;4.34;;0;3500000;;30;;6250;500;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'adapted from diesel from  8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': 'adapted from diesel from  8Wouter&Pablo2019', 'cost_inv_tra': 'assumption based on  8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
69;DE;2060;tra_rail_ice_frei_short_ethanol_1;;;;;1.0;;4.34;;0;3500000;;30;;6250;500;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'adapted from diesel from  8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': 'adapted from diesel from  8Wouter&Pablo2019', 'cost_inv_tra': 'assumption based on  8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
70;DE;2070;tra_rail_ice_frei_short_ethanol_1;;;;;1.0;;4.34;;0;3500000;;30;;6250;500;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'adapted from diesel from  8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': 'adapted from diesel from  8Wouter&Pablo2019', 'cost_inv_tra': 'assumption based on  8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
71;DE;2021;tra_rail_fcev_frei_short_hydrogen_1;;;1.0;;;;5.21;;63000;4400000;;30;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Pagenkopfetal2022', 'cost_inv_tra': '8Pagenkopfetal2022', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''}
72;DE;2024;tra_rail_fcev_frei_short_hydrogen_1;;;1.0;;;;5.21;;63000;4400000;;30;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Pagenkopfetal2022', 'cost_inv_tra': '8Pagenkopfetal2022', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''}
73;DE;2027;tra_rail_fcev_frei_short_hydrogen_1;;;1.0;;;;5.21;;63000;4400000;;30;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Pagenkopfetal2022', 'cost_inv_tra': '8Pagenkopfetal2022', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''}
74;DE;2030;tra_rail_fcev_frei_short_hydrogen_1;;;1.0;;;;5.21;;63000;4400000;;30;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Pagenkopfetal2022', 'cost_inv_tra': '8Pagenkopfetal2022', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''}
75;DE;2035;tra_rail_fcev_frei_short_hydrogen_1;;;1.0;;;;5.21;;63000;4400000;;30;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Pagenkopfetal2022', 'cost_inv_tra': '8Pagenkopfetal2022', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''}
76;DE;2040;tra_rail_fcev_frei_short_hydrogen_1;;;1.0;;;;5.21;;63000;4400000;;30;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Pagenkopfetal2022', 'cost_inv_tra': '8Pagenkopfetal2022', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''}
77;DE;2045;tra_rail_fcev_frei_short_hydrogen_1;;;1.0;;;;5.21;;63000;4400000;;30;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Pagenkopfetal2022', 'cost_inv_tra': '8Pagenkopfetal2022', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''}
78;DE;2050;tra_rail_fcev_frei_short_hydrogen_1;;;1.0;;;;5.21;;63000;4400000;;30;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Pagenkopfetal2022', 'cost_inv_tra': '8Pagenkopfetal2022', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''}
79;DE;2060;tra_rail_fcev_frei_short_hydrogen_1;;;1.0;;;;5.21;;63000;4400000;;30;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Pagenkopfetal2022', 'cost_inv_tra': '8Pagenkopfetal2022', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''}
80;DE;2070;tra_rail_fcev_frei_short_hydrogen_1;;;1.0;;;;5.21;;63000;4400000;;30;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Pagenkopfetal2022', 'cost_inv_tra': '8Pagenkopfetal2022', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''}
81;DE;2021;tra_rail_ice_frei_short_ammonia_1;;;;1.0;;;4.21;;0;9592944;;10;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Zhangetal2023, 8SCIVerkehr2020', 'lifetime': '8Zhang2023', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from diesel train used'}
82;DE;2024;tra_rail_ice_frei_short_ammonia_1;;;;1.0;;;4.21;;0;9592944;;10;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Zhangetal2023, 8SCIVerkehr2020', 'lifetime': '8Zhang2023', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from diesel train used'}
83;DE;2027;tra_rail_ice_frei_short_ammonia_1;;;;1.0;;;4.21;;0;9592944;;10;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Zhangetal2023, 8SCIVerkehr2020', 'lifetime': '8Zhang2023', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from diesel train used'}
84;DE;2030;tra_rail_ice_frei_short_ammonia_1;;;;1.0;;;4.21;;0;9592944;;10;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Zhangetal2023, 8SCIVerkehr2020', 'lifetime': '8Zhang2023', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from diesel train used'}
85;DE;2035;tra_rail_ice_frei_short_ammonia_1;;;;1.0;;;4.21;;0;9592944;;10;;6250;500;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Zhangetal2023, 8SCIVerkehr2020', 'lifetime': '8Zhang2023', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from diesel train used'}
